"STATION","NAME","DATE","TAVG"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-24","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-25","35"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-26","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-27","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-28","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-29","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-30","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2016-12-31","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-01","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-02","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-03","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-04","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-05","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-06","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-07","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-08","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-09","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-10","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-11","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-12","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-13","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-14","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-15","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-16","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-17","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-18","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-19","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-20","43"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-21","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-22","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-23","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-24","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-25","39"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-26","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-27","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-28","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-29","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-30","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-01-31","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-01","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-02","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-03","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-04","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-05","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-06","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-07","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-08","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-09","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-10","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-11","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-12","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-13","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-14","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-15","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-16","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-17","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-18","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-19","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-20","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-21","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-22","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-23","38"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-24","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-25","40"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-26","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-27","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-02-28","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-01","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-02","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-03","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-04","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-05","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-06","41"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-07","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-08","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-09","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-10","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-11","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-12","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-13","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-14","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-15","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-16","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-17","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-18","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-19","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-20","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-21","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-22","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-23","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-24","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-25","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-26","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-27","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-28","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-29","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-30","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-03-31","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-01","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-02","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-03","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-04","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-05","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-06","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-07","51"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-08","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-09","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-10","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-11","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-12","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-13","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-14","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-15","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-16","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-17","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-18","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-19","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-20","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-21","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-22","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-23","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-24","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-25","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-26","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-27","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-28","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-29","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-04-30","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-01","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-02","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-03","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-04","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-05","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-06","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-07","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-08","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-09","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-10","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-11","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-12","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-13","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-14","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-15","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-16","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-17","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-18","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-19","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-20","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-21","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-22","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-23","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-24","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-25","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-26","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-27","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-28","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-29","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-30","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-05-31","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-01","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-02","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-03","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-04","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-05","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-06","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-07","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-08","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-09","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-10","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-11","56"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-12","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-13","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-14","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-15","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-16","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-17","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-18","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-19","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-20","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-21","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-22","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-23","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-24","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-25","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-26","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-27","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-28","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-29","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-06-30","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-01","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-02","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-03","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-04","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-05","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-06","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-07","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-08","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-09","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-10","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-11","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-12","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-13","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-14","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-15","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-16","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-17","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-18","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-19","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-20","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-21","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-22","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-23","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-24","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-25","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-26","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-27","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-28","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-29","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-30","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-07-31","87"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-01","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-02","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-03","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-04","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-05","84"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-06","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-07","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-08","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-09","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-10","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-11","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-12","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-13","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-14","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-15","75"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-16","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-17","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-18","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-19","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-20","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-21","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-22","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-23","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-24","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-25","85"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-26","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-27","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-28","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-29","93"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-30","89"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-08-31","88"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-01","90"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-02","93"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-03","91"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-04","86"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-05","83"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-06","82"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-07","79"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-08","77"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-09","78"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-10","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-11","80"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-12","81"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-13","76"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-14","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-15","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-16","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-17","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-18","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-19","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-20","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-21","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-22","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-23","60"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-24","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-25","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-26","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-27","72"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-28","73"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-29","74"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-09-30","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-01","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-02","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-03","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-04","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-05","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-06","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-07","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-08","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-09","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-10","65"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-11","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-12","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-13","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-14","59"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-15","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-16","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-17","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-18","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-19","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-20","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-21","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-22","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-23","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-24","68"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-25","71"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-26","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-27","70"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-28","69"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-29","67"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-30","64"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-10-31","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-01","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-02","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-03","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-04","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-05","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-06","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-07","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-08","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-09","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-10","57"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-11","53"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-12","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-13","52"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-14","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-15","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-16","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-17","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-18","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-19","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-20","55"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-21","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-22","63"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-23","62"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-24","58"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-25","61"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-26","66"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-27","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-28","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-29","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-11-30","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-01","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-02","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-03","48"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-04","44"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-05","42"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-06","45"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-07","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-08","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-09","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-10","50"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-11","49"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-12","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-13","46"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-14","47"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-15","54"
"USR0000CTRM","TRIMMER CALIFORNIA, CA US","2017-12-16","47"
